Date,Compound,Thème Écologique
2023-04-08,0.7263,Énergie et économie vers une société écologique
2023-04-09,-0.3811,Politiques environnementales et écologiques du gouvernement français
2023-04-09,0.0,Politiques environnementales et écologiques du gouvernement français
2023-04-09,0.6467,Énergie et économie vers une société écologique
2023-04-09,0.2714,Politiques environnementales et écologiques du gouvernement français
2023-04-09,-0.4753,Soutien et financement de projets écologiques
2023-04-09,-0.75,Politiques environnementales et écologiques du gouvernement français
2023-04-09,0.126,Politiques environnementales et écologiques du gouvernement français
2023-04-09,-0.4019,Politiques environnementales et écologiques du gouvernement français
2023-04-09,-0.2023,Soutien et financement de projets écologiques
2023-04-09,-0.7906,Politiques environnementales et écologiques du gouvernement français
2023-04-09,-0.0094,Politiques environnementales et écologiques du gouvernement français
2023-04-09,0.0516,Soutien et financement de projets écologiques
2023-04-09,0.2732,Soutien et financement de projets écologiques
2023-04-09,0.4003,Agricultures et politiques environnementales
2023-04-10,0.7001,Politiques environnementales et écologiques du gouvernement français
2023-04-10,0.5553,Collectivités territoriales et développement durable
2023-04-10,0.5719,Énergie et économie vers une société écologique
2023-04-10,-0.2023,Collectivités territoriales et développement durable
2023-04-10,0.0,Soutien et financement de projets écologiques
2023-04-10,-0.5402,Soutien et financement de projets écologiques
2023-04-10,-0.4871,Politiques environnementales et écologiques du gouvernement français
2023-04-10,-0.1705,Politiques environnementales et écologiques du gouvernement français
2023-04-10,0.2714,Politiques environnementales et écologiques du gouvernement français
2023-04-10,-0.7418,Politiques environnementales et écologiques du gouvernement français
2023-04-10,0.0,Politiques environnementales et écologiques du gouvernement français
2023-04-11,-0.0377,Agricultures et politiques environnementales
2023-04-11,0.7696,Politiques environnementales et écologiques du gouvernement français
2023-04-11,-0.34,Collectivités territoriales et développement durable
2023-04-11,0.6239,Politiques environnementales et écologiques du gouvernement français
2023-04-11,-0.5719,Politiques environnementales et écologiques du gouvernement français
2023-04-11,0.7639,Politiques environnementales et écologiques du gouvernement français
2023-04-11,0.443,Politiques environnementales et écologiques du gouvernement français
2023-04-11,0.0,Énergie et économie vers une société écologique
2023-04-11,-0.1779,Agricultures et politiques environnementales
2023-04-11,-0.0271,Politiques environnementales et écologiques du gouvernement français
2023-04-12,0.5837,Politiques environnementales et écologiques du gouvernement français
2023-04-12,0.0,Politiques environnementales et écologiques du gouvernement français
2023-04-12,-0.1007,Politiques environnementales et écologiques du gouvernement français
2023-04-12,0.3599,Agricultures et politiques environnementales
2023-04-12,-0.5423,Énergie et économie vers une société écologique
2023-04-12,0.4003,Politiques environnementales et écologiques du gouvernement français
2023-04-12,-0.5574,Collectivités territoriales et développement durable
2023-04-12,-0.3595,Soutien et financement de projets écologiques
2023-04-13,0.3578,Collectivités territoriales et développement durable
2023-04-13,0.4199,Énergie et économie vers une société écologique
2023-04-13,0.0,Agricultures et politiques environnementales
2023-04-13,0.9216,Soutien et financement de projets écologiques
2023-04-13,0.7579,Énergie et économie vers une société écologique
2023-04-13,0.4019,Agricultures et politiques environnementales
2023-04-13,0.0,Énergie et économie vers une société écologique
2023-04-13,0.0,Politiques environnementales et écologiques du gouvernement français
2023-04-13,-0.3612,Politiques environnementales et écologiques du gouvernement français
2023-04-13,0.6476,Agricultures et politiques environnementales
2023-04-13,0.6974,Politiques environnementales et écologiques du gouvernement français
2023-04-13,0.3991,Collectivités territoriales et développement durable
2023-04-13,0.6369,Politiques environnementales et écologiques du gouvernement français
2023-04-14,0.6381,Politiques environnementales et écologiques du gouvernement français
2023-04-14,-0.8336,Politiques environnementales et écologiques du gouvernement français
2023-04-14,0.2287,Agricultures et politiques environnementales
2023-04-14,0.1235,Agricultures et politiques environnementales
2023-04-14,-0.4404,Agricultures et politiques environnementales
2023-04-14,0.5938,Soutien et financement de projets écologiques
2023-04-14,0.474,Agricultures et politiques environnementales
2023-04-14,0.7033,Énergie et économie vers une société écologique
2023-04-14,0.2003,Soutien et financement de projets écologiques
2023-04-14,0.7156,Politiques environnementales et écologiques du gouvernement français
2023-04-14,-0.5423,Soutien et financement de projets écologiques
2023-04-14,0.34,Politiques environnementales et écologiques du gouvernement français
2023-04-14,-0.4404,Agricultures et politiques environnementales
2023-04-14,0.4912,Politiques environnementales et écologiques du gouvernement français
2023-04-14,0.0,Politiques environnementales et écologiques du gouvernement français
2023-04-15,-0.5885,Politiques environnementales et écologiques du gouvernement français
2023-04-15,0.1531,Politiques environnementales et écologiques du gouvernement français
2023-04-15,-0.25,Politiques environnementales et écologiques du gouvernement français
2023-04-15,0.1759,Soutien et financement de projets écologiques
2023-04-15,0.0,Énergie et économie vers une société écologique
2023-04-15,0.4545,Soutien et financement de projets écologiques
2023-04-15,-0.1955,Soutien et financement de projets écologiques
2023-04-15,0.0,Énergie et économie vers une société écologique
2023-04-15,0.4184,Agricultures et politiques environnementales
2023-04-15,0.7096,Énergie et économie vers une société écologique
2023-04-15,0.0,Énergie et économie vers une société écologique
2023-04-15,0.0,Politiques environnementales et écologiques du gouvernement français
2023-04-15,0.0,Énergie et économie vers une société écologique
2023-04-15,0.0,Politiques environnementales et écologiques du gouvernement français
2023-04-15,-0.25,Politiques environnementales et écologiques du gouvernement français
2023-04-16,0.3694,Collectivités territoriales et développement durable
2023-04-16,0.0516,Soutien et financement de projets écologiques
2023-04-16,0.7988,Soutien et financement de projets écologiques
2023-04-16,0.0,Énergie et économie vers une société écologique
2023-04-16,0.4753,Agricultures et politiques environnementales
2023-04-16,-0.8478,Collectivités territoriales et développement durable
2023-04-16,0.6114,Politiques environnementales et écologiques du gouvernement français
2023-04-16,0.1556,Politiques environnementales et écologiques du gouvernement français
2023-04-16,0.5255,Énergie et économie vers une société écologique
2023-04-17,-0.7763,Soutien et financement de projets écologiques
2023-04-17,0.0,Collectivités territoriales et développement durable
2023-04-17,0.0,Collectivités territoriales et développement durable
2023-04-17,0.6458,Soutien et financement de projets écologiques
2023-04-17,-0.296,Agricultures et politiques environnementales
2023-04-17,0.2942,Soutien et financement de projets écologiques
2023-04-17,0.0,Agricultures et politiques environnementales
2023-04-17,0.0,Politiques environnementales et écologiques du gouvernement français
2023-04-17,-0.3818,Énergie et économie vers une société écologique
2023-04-17,0.5399,Soutien et financement de projets écologiques
2023-04-17,0.6229,Collectivités territoriales et développement durable
2023-04-17,0.5095,Agricultures et politiques environnementales
2023-04-18,0.0,Politiques environnementales et écologiques du gouvernement français
2023-04-18,0.1263,Politiques environnementales et écologiques du gouvernement français
2023-04-18,-0.4404,Agricultures et politiques environnementales
2023-04-18,0.717,Soutien et financement de projets écologiques
2023-04-18,-0.3987,Énergie et économie vers une société écologique
2023-04-18,0.7712,Soutien et financement de projets écologiques
2023-04-18,0.3129,Soutien et financement de projets écologiques
2023-04-18,-0.7144,Politiques environnementales et écologiques du gouvernement français
2023-04-18,0.3609,Soutien et financement de projets écologiques
2023-04-18,-0.2047,Soutien et financement de projets écologiques
2023-04-18,0.3382,Énergie et économie vers une société écologique
2023-04-18,0.3421,Agricultures et politiques environnementales
